"id";"COMPOSIZIONE";"cl";"SEL";"ncol";"ccol";"nart";"Descrizione";"Collezione";"PRE";"PREC";"PRO";"PROC";"VEND";"VENDC";"LANC";"CONQ";"VA";"PIU";"DAOF";"FIL";"COL";"LF";"CQF";"VAS";"DAORDFINALE";"query per fronitore_PF";"MAGCF";"MAGC";"CLIENTE1";"ORDINE1";"CLIENTE2";"ORDINE2";"CLIENTE3";"ORDINE3";"CLIENTE4";"ORDINE4";"ORDTOT";"CARICA";"ORD";"ORM";"ORS";"RES";"OT";"SommaDiDAARR";"CARICAF";"ORDF";"ORMF";"ORSF";"RESF";"OTF";"DAARF";"clie";"Espr1";"cl2";"DAARFORN";"OTFORN";"CARICAFORN";"PV";"PPRO";"PPRE";"pv1";"ppre1"
"A5.FIL.502.MG4IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990164;"A5.FIL.502.MG4";8842805;"Snowy C2795 nm2/50";"IBL";32,82;251,00;32,52;249,00;23,97;181,00;;;;0,00;2,52;"A5.FIL.502";"MG4";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;30,00;0,00;0,00;0,00;30,00;30,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;7,18;7,18;7,18;7,18;7,18
"A5.FIL.502.N99IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990165;"A5.FIL.502.N99";8842805;"Snowy C2795 nm2/50";"IBL";361,24;1242,00;351,73;1213,00;250,40;861,00;;;;0,00;51,73;"A5.FIL.502";"N99";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;300,00;0,00;0,00;0,00;300,00;300,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;;;;;
"A5.FIL.502.NA2IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990166;"A5.FIL.502.NA2";8842805;"Snowy C2795 nm2/50";"IBL";50,45;183,00;50,26;182,00;34,77;126,00;;;;0,00;20,26;"A5.FIL.502";"NA2";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;30,00;0,00;0,00;0,00;30,00;30,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;;;;;
"A5.FIL.502.ND4IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990167;"A5.FIL.502.ND4";8842805;"Snowy C2795 nm2/50";"IBL";53,95;165,00;58,32;179,00;40,71;125,00;;;;0,00;13,32;"A5.FIL.502";"ND4";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;45,00;0,00;0,00;0,00;45,00;45,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;;;;;
"A5.FIL.502.RB6IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990168;"A5.FIL.502.RB6";8842805;"Snowy C2795 nm2/50";"IBL";188,36;801,00;182,28;777,00;136,05;580,00;;;;0,00;32,28;"A5.FIL.502";"RB6";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;150,00;0,00;0,00;0,00;150,00;150,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;22,14;31,32;33,12;22,14;33,12
"A5.FIL.502.RD1E1H";"72%VI + 28%PL";"YARNSCOLORS";-1;8842806;"A5.FIL.502.RD1";8842805;"Snowy C2795 nm2/50";"E1H";8,80;584,00;8,80;584,00;8,80;584,00;6,73;;;3,38;3,48;"A5.FIL.502";"RD1";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;0,00;0,00;0,00;0,00;0,00;;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;1,57;1,57;1,57;1,57;1,57
"A5.FIL.502.REAIBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990169;"A5.FIL.502.REA";8842805;"Snowy C2795 nm2/50";"IBL";444,29;1477,00;434,04;1452,00;301,45;1017,00;;;;0,00;84,04;"A5.FIL.502";"REA";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;350,00;0,00;0,00;0,00;350,00;350,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;8,37;10,66;10,53;8,37;10,53
"A5.FIL.502.SE2IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990170;"A5.FIL.502.SE2";8842805;"Snowy C2795 nm2/50";"IBL";36,14;236,00;36,39;239,00;27,17;179,00;;;;0,00;6,39;"A5.FIL.502";"SE2";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;30,00;0,00;0,00;0,00;30,00;30,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;9,79;12,48;12,32;9,79;12,32
"A5.FIL.502.UBBIBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990171;"A5.FIL.502.UBB";8842805;"Snowy C2795 nm2/50";"IBL";433,12;1788,00;425,86;1758,00;306,08;1266,00;;;;0,00;125,86;"A5.FIL.502";"UBB";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;300,00;0,00;0,00;0,00;300,00;300,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;42,96;57,66;60,38;42,96;60,38
"A5.FIL.502.UE0E1H";"72%VI + 28%PL";"YARNSCOLORS";-1;8842807;"A5.FIL.502.UE0";8842805;"Snowy C2795 nm2/50";"E1H";5,63;374,00;5,63;374,00;5,63;374,00;3,73;;2,80;2,19;0,19;"A5.FIL.502";"UE0";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;0,00;0,00;0,00;0,00;0,00;;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;1,74;1,74;1,74;1,74;1,74
"A5.FIL.502.ZD2IBL";"72%VI + 28%PL";"YARNSCOLORS";-1;8990172;"A5.FIL.502.ZD2";8842805;"Snowy C2795 nm2/50";"IBL";74,07;253,00;72,68;248,00;58,46;200,00;;;;0,00;27,68;"A5.FIL.502";"ZD2";10,46;0,00;2,80;521,89;5,57;0,00;;"YARNSCOLORS";1520;"YARNS-COLORS EURO";12;;;;;1520,00;;45,00;0,00;0,00;0,00;45,00;45,00;;1520,00;0,00;0,00;0,00;1520,00;1520,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;28,60;30,31;31,74;28,60;31,74
"A5.FIL.504.BA7WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946704;"A5.FIL.504.BA7";8946701;"Zico CS3241 nm2/50";"WEP";608,63;4659,00;608,63;4659,00;608,63;4659,00;;;;0,00;-6,37;"A5.FIL.504";"BA7";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;615,00;0,00;0,00;0,00;615,00;615,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;461,73;461,73;461,73;461,73;461,73
"A5.FIL.504.E48DIF";"77%VI + 23%PL";"YARNSCOLORS";-1;8995128;"A5.FIL.504.E48";8946701;"Zico CS3241 nm2/50";"DIF";187,21;500,00;187,21;500,00;187,21;500,00;;;;0,00;-2,79;"A5.FIL.504";"E48";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;190,00;0,00;0,00;0,00;190,00;190,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;;;;;
"A5.FIL.504.EA3WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946706;"A5.FIL.504.EA3";8946701;"Zico CS3241 nm2/50";"WEP";626,85;5295,00;626,85;5295,00;626,85;5295,00;;;;0,00;-3,16;"A5.FIL.504";"EA3";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;630,00;0,00;0,00;0,00;630,00;630,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;624,81;624,81;624,81;624,81;624,81
"A5.FIL.504.EF2WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946707;"A5.FIL.504.EF2";8946701;"Zico CS3241 nm2/50";"WEP";188,46;537,00;188,46;537,00;188,46;537,00;;;;0,00;-7,54;"A5.FIL.504";"EF2";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;196,00;0,00;0,00;0,00;196,00;196,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;185,80;185,80;185,80;185,80;185,80
"A5.FIL.504.N99WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946714;"A5.FIL.504.N99";8946701;"Zico CS3241 nm2/50";"WEP";990,89;7447,00;990,89;7447,00;990,89;7447,00;;;;0,00;-5,11;"A5.FIL.504";"N99";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;996,00;0,00;0,00;0,00;996,00;996,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;985,20;985,20;985,20;985,20;985,20
"A5.FIL.504.QB2WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946716;"A5.FIL.504.QB2";8946701;"Zico CS3241 nm2/50";"WEP";498,59;1843,00;498,59;1843,00;498,59;1843,00;;;;0,00;-1,41;"A5.FIL.504";"QB2";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;500,00;0,00;0,00;0,00;500,00;500,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;498,31;498,31;498,31;498,31;498,31
"A5.FIL.504.SF6WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946720;"A5.FIL.504.SF6";8946701;"Zico CS3241 nm2/50";"WEP";1824,16;6717,00;1824,16;6717,00;1824,16;6717,00;;;;0,00;-5,84;"A5.FIL.504";"SF6";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;1830,00;0,00;0,00;0,00;1830,00;1830,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;1816,66;1816,66;1816,66;1816,66;1816,66
"A5.FIL.504.UC0WEP";"77%VI + 23%PL";"YARNSCOLORS";-1;8946721;"A5.FIL.504.UC0";8946701;"Zico CS3241 nm2/50";"WEP";906,92;5168,00;906,92;5168,00;906,92;5168,00;;;;0,00;-3,09;"A5.FIL.504";"UC0";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;910,00;0,00;0,00;0,00;910,00;910,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;;;;;
"A5.FIL.504.UD9DIF";"77%VI + 23%PL";"YARNSCOLORS";-1;8995129;"A5.FIL.504.UD9";8946701;"Zico CS3241 nm2/50";"DIF";187,21;500,00;187,21;500,00;187,21;500,00;;;;0,00;-2,79;"A5.FIL.504";"UD9";0,00;0,00;0,00;-38,10;0,00;0,00;;"YARNSCOLORS";6057;;;;;;;6057,00;;190,00;0,00;0,00;0,00;190,00;190,00;;6057,00;0,00;0,00;0,00;6057,00;6057,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;;;;;
"A5.FIL.509.N99MP1";"65%VI + 35%PA";"YARNSCOLORS";-1;8940515;"A5.FIL.509.N99";8940513;"Tiny FSC nm1/24";"MP1";53,87;306,00;53,87;306,00;53,87;306,00;;;;0,00;-2,13;"A5.FIL.509";"N99";0,00;0,00;0,00;-2,13;0,00;0,00;;"YARNSCOLORS";56;;;;;;;56,00;;56,00;0,00;0,00;0,00;56,00;56,00;;56,00;0,00;0,00;0,00;56,00;56,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;54,77;54,77;54,77;53,87;53,87
"A5.FIL.516.EA6MS1";"100%CO";"YARNSCOLORS";-1;8903841;"A5.FIL.516.EA6";8903840;"Vella II C6328 nm 4/101";"MS1";354,26;1675,00;354,26;1675,00;354,26;1675,00;;;;0,00;-5,74;"A5.FIL.516";"EA6";0,00;0,00;9,59;-5,61;0,00;2,00;;"YARNSCOLORS";740;;;;;;;740,00;;360,00;0,00;0,00;0,00;360,00;360,00;;740,00;0,00;0,00;0,00;740,00;740,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;349,72;349,72;349,72;349,72;349,72
"A5.FIL.516.N99MS1";"100%CO";"YARNSCOLORS";-1;8903844;"A5.FIL.516.N99";8903840;"Vella II C6328 nm 4/101";"MS1";389,72;1675,00;389,72;1675,00;389,72;1675,00;;;9,59;0,00;0,13;"A5.FIL.516";"N99";0,00;0,00;9,59;-5,61;0,00;2,00;2,00;"YARNSCOLORS";740;;;;;;;740,00;;380,00;0,00;0,00;0,00;380,00;380,00;;740,00;0,00;0,00;0,00;740,00;740,00;"YARNSCOLORS";;"YARNSCOLORS";8922,00;8922,00;;384,51;384,51;384,51;384,51;384,51
"A5.FIL.590.BC8DIF";"51%VI + 31%PL + 18%PA";"YARNS-COLORS EURO";-1;8965928;"A5.FIL.590.BC8";8965927;"SKY C9899-AZ nm 2/48000";"DIF";229,82;500,00;229,82;500,00;229,82;500,00;229,82;;6,30;0,00;-2,08;"A5.FIL.590";"BC8";459,64;0,00;12,80;-3,76;0,00;0,00;;"YARNS-COLORS EURO";462;;;;;;;462,00;231,90;231,00;0,00;0,00;0,00;231,00;;463,40;462,00;0,00;0,00;0,00;462,00;;"YARNS-COLORS EURO";;"YARNS-COLORS EURO";;462,00;463,40;;;;;
"A5.FIL.590.N99DIF";"51%VI + 31%PL + 18%PA";"YARNS-COLORS EURO";-1;8965929;"A5.FIL.590.N99";8965927;"SKY C9899-AZ nm 2/48000";"DIF";229,82;500,00;229,82;500,00;229,82;500,00;229,82;;6,50;0,00;-1,68;"A5.FIL.590";"N99";459,64;0,00;12,80;-3,76;0,00;0,00;;"YARNS-COLORS EURO";462;;;;;;;462,00;231,50;231,00;0,00;0,00;0,00;231,00;;463,40;462,00;0,00;0,00;0,00;462,00;;"YARNS-COLORS EURO";;"YARNS-COLORS EURO";;462,00;463,40;;;;;
"A5.FIL.601.B20MMF";"100%WV";"XINAO";-1;8885845;"A5.FIL.601.B20";8883727;"Empire nm2/60";"MMF";211,36;1784,00;211,36;1784,00;211,36;1784,00;178,78;;17,75;2,45;6,49;"A5.FIL.601";"B20";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;199,97;215,00;0,00;0,00;0,00;215,00;7,35;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;89,02;89,02;89,02;89,02;89,02
"A5.FIL.601.EC7MMF";"100%WV";"XINAO";-1;8885846;"A5.FIL.601.EC7";8883727;"Empire nm2/60";"MMF";99,96;864,00;99,96;864,00;99,96;864,00;;;75,05;0,00;-6,09;"A5.FIL.601";"EC7";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;76,05;105,00;0,00;0,00;0,00;105,00;30,00;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;15,36;15,36;15,36;15,36;15,36
"A5.FIL.601.ED2MMF";"100%WV";"XINAO";-1;8885847;"A5.FIL.601.ED2";8883727;"Empire nm2/60";"MMF";10,47;132,00;10,47;132,00;10,47;132,00;;;;0,00;-1,53;"A5.FIL.601";"ED2";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;;12,00;0,00;0,00;0,00;12,00;12,00;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;7,69;7,69;7,69;7,69;7,69
"A5.FIL.601.M67MMF";"100%WV";"XINAO";-1;8885848;"A5.FIL.601.M67";8883727;"Empire nm2/60";"MMF";209,57;1915,00;209,57;1915,00;209,57;1915,00;;;100,74;0,00;-7,17;"A5.FIL.601";"M67";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;101,74;215,00;0,00;0,00;0,00;215,00;115,00;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;45,14;45,14;45,14;45,14;45,14
"A5.FIL.601.N99MMF";"100%WV";"XINAO";-1;8883728;"A5.FIL.601.N99";8883727;"Empire nm2/60";"MMF";499,57;4627,00;499,57;4627,00;499,57;4627,00;471,26;;23,63;16,08;11,74;"A5.FIL.601";"N99";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;498,91;505,00;0,00;0,00;0,00;505,00;5,00;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;493,83;493,83;493,83;493,83;493,83
"A5.FIL.601.UC1MMF";"100%WV";"XINAO";-1;8885850;"A5.FIL.601.UC1";8883727;"Empire nm2/60";"MMF";78,33;893,00;78,33;893,00;78,33;893,00;41,87;;4,88;2,62;0,58;"A5.FIL.601";"UC1";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;50,36;80,00;0,00;0,00;0,00;80,00;30,00;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;5,49;5,49;5,49;5,49;5,49
"A5.FIL.601.W80MMF";"100%WV";"XINAO";-1;8885851;"A5.FIL.601.W80";8883727;"Empire nm2/60";"MMF";87,68;767,00;87,68;767,00;87,68;767,00;;;;0,00;-2,32;"A5.FIL.601";"W80";691,91;0,00;222,05;1,72;21,16;0,00;;"XINAO";1222;;;;;;;1222,00;;90,00;0,00;0,00;0,00;90,00;90,00;927,03;1222,00;0,00;0,00;0,00;1222,00;289,35;"XINAO";;"XINAO";289,35;1222,00;927,03;34,28;34,28;34,28;34,28;34,28
"A5.FIL.607.D32MIB";"67%PA + 33%MZ";"SHI-KWAN";-1;8940325;"A5.FIL.607.D32";8940323;"Stardust nm1/200";"MIB";347,91;2189,00;347,91;2189,00;347,91;2189,00;205,87;;;0,43;-2,95;"A5.FIL.607";"D32";205,87;0,00;0,00;-7,45;0,43;0,00;;"SHI-KWAN";410;;;;;;;410,00;206,30;345,00;0,00;0,00;0,00;345,00;145,00;206,30;410,00;0,00;0,00;0,00;410,00;210,00;"SHI-KWAN";;"SHI-KWAN";210,00;410,00;206,30;339,94;339,94;339,94;339,94;339,94
"A5.FIL.607.EF2MIB";"67%PA + 33%MZ";"SHI-KWAN";-1;8940326;"A5.FIL.607.EF2";8940323;"Stardust nm1/200";"MIB";21,36;149,00;21,36;149,00;21,36;149,00;;;;0,00;-3,64;"A5.FIL.607";"EF2";205,87;0,00;0,00;-7,45;0,43;0,00;;"SHI-KWAN";410;;;;;;;410,00;;25,00;0,00;0,00;0,00;25,00;25,00;206,30;410,00;0,00;0,00;0,00;410,00;210,00;"SHI-KWAN";;"SHI-KWAN";210,00;410,00;206,30;20,64;20,64;20,64;20,64;20,64
"A5.FIL.607.N99MIB";"67%PA + 33%MZ";"SHI-KWAN";-1;8940327;"A5.FIL.607.N99";8940323;"Stardust nm1/200";"MIB";39,14;260,00;39,14;260,00;39,14;260,00;;;;0,00;-0,86;"A5.FIL.607";"N99";205,87;0,00;0,00;-7,45;0,43;0,00;;"SHI-KWAN";410;;;;;;;410,00;;40,00;0,00;0,00;0,00;40,00;40,00;206,30;410,00;0,00;0,00;0,00;410,00;210,00;"SHI-KWAN";;"SHI-KWAN";210,00;410,00;206,30;;;;;
"A5.FIL.614.B20MS1";"100%WO";"NINGXIAXINAO";-1;8927582;"A5.FIL.614.B20";8927581;"Pure nm2/36";"MS1";1134,13;2043,00;1134,13;2043,00;1134,13;2043,00;;;;0,00;-5,87;"A5.FIL.614";"B20";0,00;0,00;0,00;-19,53;0,00;0,00;;"NINGXIAXINAO";2425;;;;;;;2425,00;;1140,00;0,00;0,00;0,00;1140,00;1140,00;;2425,00;0,00;0,00;0,00;2425,00;2425,00;"NINGXIAXINAO";;"NINGXIAXINAO";2425,00;2425,00;;1141,56;1141,56;1141,56;1134,13;1134,13
"A5.FIL.614.E69MS1";"100%WO";"NINGXIAXINAO";-1;8927583;"A5.FIL.614.E69";8927581;"Pure nm2/36";"MS1";523,16;1183,00;523,16;1183,00;523,16;1183,00;;;;0,00;-6,84;"A5.FIL.614";"E69";0,00;0,00;0,00;-19,53;0,00;0,00;;"NINGXIAXINAO";2425;;;;;;;2425,00;;530,00;0,00;0,00;0,00;530,00;530,00;;2425,00;0,00;0,00;0,00;2425,00;2425,00;"NINGXIAXINAO";;"NINGXIAXINAO";2425,00;2425,00;;526,98;526,98;526,98;523,16;523,16
"A5.FIL.614.N54MS1";"100%WO";"NINGXIAXINAO";-1;8927585;"A5.FIL.614.N54";8927581;"Pure nm2/36";"MS1";606,05;1377,00;606,05;1377,00;606,05;1377,00;;;;0,00;-3,95;"A5.FIL.614";"N54";0,00;0,00;0,00;-19,53;0,00;0,00;;"NINGXIAXINAO";2425;;;;;;;2425,00;;610,00;0,00;0,00;0,00;610,00;610,00;;2425,00;0,00;0,00;0,00;2425,00;2425,00;"NINGXIAXINAO";;"NINGXIAXINAO";2425,00;2425,00;;607,25;607,25;607,25;606,05;606,05
"A5.FIL.614.UD9MS1";"100%WO";"NINGXIAXINAO";-1;8927589;"A5.FIL.614.UD9";8927581;"Pure nm2/36";"MS1";142,13;324,00;142,13;324,00;142,13;324,00;;;;0,00;-2,87;"A5.FIL.614";"UD9";0,00;0,00;0,00;-19,53;0,00;0,00;;"NINGXIAXINAO";2425;;;;;;;2425,00;;145,00;0,00;0,00;0,00;145,00;145,00;;2425,00;0,00;0,00;0,00;2425,00;2425,00;"NINGXIAXINAO";;"NINGXIAXINAO";2425,00;2425,00;;142,88;142,88;142,88;142,13;142,13
"A5.FIL.J01.B02MMFJ";"93%WV + 7%WS";"DONDISPA";-1;8858002;"A5.FIL.J01.B02";8858001;"FILATO x PROFUSO";"MMFJ";73,46;1682,00;73,46;1682,00;73,46;1682,00;;;;0,00;-2,54;"A5.FIL.J01";"B02";0,00;0,00;0,00;-2,54;0,00;0,00;;"DONDISPA";76;;;;;;;76,00;;76,00;0,00;0,00;0,00;76,00;76,00;;76,00;0,00;0,00;0,00;76,00;76,00;"DONDISPA";;"DONDISPA";76,00;76,00;;;;;;
"A5.FIL.J02.B02MMFJ";"62%VI + 38%PL";"YARNSCOLORS-MATP";-1;8927291;"A5.FIL.J02.B02";8865059;"Retro C9995 nm2/68";"MMFJ";35,34;1080,00;35,34;1080,00;35,34;1080,00;;;28,30;0,00;-4,96;"A5.FIL.J02";"B02";0,00;0,00;78,59;-22,10;0,00;1,10;1,10;"YARNSCOLORS-MATP";113;;;;;;;113,00;29,40;40,00;0,00;0,00;0,00;40,00;12,00;72,69;113,00;0,00;0,00;0,00;113,00;34,71;"YARNSCOLORS-MATP";;"YARNSCOLORS-MATP";34,71;113,00;72,69;;;;;
